query.name	score.percentage
euVOG_7135	1
euVOG_7136	1
euVOG_7137	1
euVOG_7138	1
euVOG_7139	1
euVOG_7140	1
euVOG_7141	1
euVOG_7143	1
euVOG_7144	1
euVOG_7145	1
euVOG_7146	1
euVOG_7147	1
euVOG_7148	1
euVOG_7149	1
euVOG_715	1
euVOG_7150	1
euVOG_7151	1
euVOG_7152	1
euVOG_7153	1
euVOG_7154	1
euVOG_7155	1
euVOG_7156	1
euVOG_7157	1
euVOG_7158	1
euVOG_7159	1
euVOG_716	1
euVOG_7160	1
euVOG_7161	1
euVOG_7162	1
euVOG_7164	1
euVOG_7165	1
euVOG_7166	1
euVOG_7167	1
euVOG_7168	1
euVOG_7169	1
euVOG_717	1
euVOG_7170	1
euVOG_7171	1
euVOG_7172	1
euVOG_7173	1
euVOG_7174	1
euVOG_7175	1
euVOG_7176	1
euVOG_7177	1
euVOG_7178	1
euVOG_7179	1
euVOG_7180	1
euVOG_7181	1
euVOG_7182	1
euVOG_7183	1
euVOG_7184	1
euVOG_7185	1
euVOG_7186	1
euVOG_7187	1
euVOG_7188	1
euVOG_7189	1
euVOG_719	1
euVOG_7190	1
euVOG_7191	1
euVOG_7192	1
euVOG_7193	1
euVOG_7194	1
euVOG_7195	1
euVOG_7196	1
euVOG_7197	1
euVOG_7198	1
euVOG_7199	1
euVOG_72	1
euVOG_720	1
euVOG_7200	1
euVOG_7201	1
euVOG_7202	1
euVOG_7203	1
euVOG_7204	1
euVOG_7205	1
euVOG_7206	1
euVOG_7207	1
euVOG_7208	1
euVOG_7209	1
euVOG_721	1
euVOG_7210	1
euVOG_7211	1
euVOG_7212	1
euVOG_7213	1
euVOG_7214	1
euVOG_7215	1
euVOG_7216	1
euVOG_7217	1
euVOG_7218	1
euVOG_7219	1
euVOG_722	1
euVOG_7220	1
euVOG_7221	1
euVOG_7222	1
euVOG_7223	1
euVOG_7224	1
euVOG_7225	1
euVOG_7226	1
euVOG_7227	1
euVOG_7228	1
euVOG_7229	1
euVOG_7230	1
euVOG_7231	1
euVOG_7232	1
euVOG_7233	1
euVOG_7234	1
euVOG_7235	1
euVOG_7236	1
euVOG_7237	1
euVOG_7238	1
euVOG_7239	1
euVOG_724	1
euVOG_7240	1
euVOG_7241	1
euVOG_7242	1
euVOG_7243	1
euVOG_7244	1
euVOG_7245	1
euVOG_7246	1
euVOG_7247	1
euVOG_7248	1
euVOG_7249	1
euVOG_725	1
euVOG_7250	1
euVOG_7251	1
euVOG_7252	1
euVOG_7253	1
euVOG_7254	1
euVOG_7255	1
euVOG_7256	1
euVOG_7258	1
euVOG_7259	1
euVOG_726	1
euVOG_7260	1
euVOG_7261	1
euVOG_7262	1
euVOG_7263	1
euVOG_7264	1
euVOG_7265	1
euVOG_7266	1
euVOG_7267	1
euVOG_7268	1
euVOG_7269	1
euVOG_7270	1
euVOG_7272	1
euVOG_7273	1
euVOG_7274	1
euVOG_7275	1
euVOG_7276	1
euVOG_7277	1
euVOG_7278	1
euVOG_7279	1
euVOG_728	1
euVOG_7280	1
euVOG_7281	1
euVOG_7282	1
euVOG_7283	1
euVOG_7284	1
euVOG_7285	1
euVOG_7287	1
euVOG_7288	1
euVOG_7289	1
euVOG_729	1
euVOG_7291	1
euVOG_7292	1
euVOG_7293	1
euVOG_7294	1
euVOG_7295	1
euVOG_7296	1
euVOG_7298	1
euVOG_7299	1
euVOG_73	1
euVOG_730	1
euVOG_7300	1
euVOG_7301	1
euVOG_7302	1
euVOG_7303	1
euVOG_7304	1
euVOG_7305	1
euVOG_7306	1
euVOG_7307	1
euVOG_7308	1
euVOG_7309	1
euVOG_731	1
euVOG_7311	1
euVOG_7312	1
euVOG_7313	1
euVOG_7314	1
euVOG_7315	1
euVOG_7316	1
euVOG_7317	1
euVOG_7318	1
euVOG_7319	1
euVOG_732	1
euVOG_7320	1
euVOG_7321	1
euVOG_7322	1
euVOG_7323	1
euVOG_7324	1
euVOG_7325	1
euVOG_7326	1
euVOG_7327	1
euVOG_7328	1
euVOG_7329	1
euVOG_733	1
euVOG_7330	1
euVOG_7331	1
euVOG_7332	1
euVOG_7333	1
euVOG_7334	1
euVOG_7335	1
euVOG_7336	1
euVOG_7337	1
euVOG_7338	1
euVOG_7339	1
euVOG_734	1
euVOG_7340	1
euVOG_7341	1
euVOG_7342	1
euVOG_7343	1
euVOG_7344	1
euVOG_7345	1
euVOG_7346	1
euVOG_7348	1
euVOG_7349	1
euVOG_735	1
euVOG_7350	1
euVOG_7351	1
euVOG_7352	1
euVOG_7353	1
euVOG_7354	1
euVOG_7355	1
euVOG_7356	1
euVOG_7357	1
euVOG_7358	1
euVOG_7359	1
euVOG_736	1
euVOG_7360	1
euVOG_7361	1
euVOG_7362	1
euVOG_7363	1
euVOG_7364	1
euVOG_7365	1
euVOG_7366	1
euVOG_7367	1
euVOG_7368	1
euVOG_7369	1
euVOG_737	1
euVOG_7370	1
euVOG_7372	1
euVOG_7373	1
euVOG_7374	1
euVOG_7375	1
euVOG_7376	1
euVOG_7377	1
euVOG_7378	1
euVOG_7379	1
euVOG_7380	1
euVOG_7381	1
euVOG_7382	1
euVOG_7383	1
euVOG_7384	1
euVOG_7385	1
euVOG_7386	1
euVOG_7387	1
euVOG_7388	1
euVOG_7389	1
euVOG_739	1
euVOG_7390	1
euVOG_7391	1
euVOG_7392	1
euVOG_7394	1
euVOG_7395	1
euVOG_7396	1
euVOG_7397	1
euVOG_7398	1
euVOG_7399	1
euVOG_74	1
euVOG_740	1
euVOG_7400	1
euVOG_7401	1
euVOG_7402	1
euVOG_7403	1
euVOG_7404	1
euVOG_7405	1
euVOG_7406	1
euVOG_7407	1
euVOG_7408	1
euVOG_7409	1
euVOG_741	1
euVOG_7410	1
euVOG_7411	1
euVOG_7412	1
euVOG_7413	1
euVOG_7414	1
euVOG_7415	1
euVOG_7416	1
euVOG_7418	1
euVOG_7419	1
euVOG_742	1
euVOG_7420	1
euVOG_7421	1
euVOG_7422	1
euVOG_7423	1
euVOG_7424	1
euVOG_7425	1
euVOG_7426	1
euVOG_7427	1
euVOG_7428	1
euVOG_7429	1
euVOG_743	1
euVOG_7430	1
euVOG_7431	1
euVOG_7432	1
euVOG_7433	1
euVOG_7435	1
euVOG_7436	1
euVOG_7437	1
euVOG_7438	1
euVOG_7439	1
euVOG_744	1
euVOG_7440	1
euVOG_7442	1
euVOG_7443	1
euVOG_7444	1
euVOG_7445	1
euVOG_7446	1
euVOG_7447	1
euVOG_7448	1
euVOG_7449	1
euVOG_745	1
euVOG_7450	1
euVOG_7451	1
euVOG_7452	1
euVOG_7453	1
euVOG_7454	1
euVOG_7455	1
euVOG_7456	1
euVOG_7457	1
euVOG_7458	1
euVOG_7459	1
euVOG_746	1
euVOG_7461	1
euVOG_7462	1
euVOG_7463	1
euVOG_7464	1
euVOG_7465	1
euVOG_7466	1
euVOG_7467	1
euVOG_7468	1
euVOG_7469	1
euVOG_747	1
euVOG_7470	1
euVOG_7471	1
euVOG_7472	1
euVOG_7473	1
euVOG_7474	1
euVOG_7475	1
euVOG_7476	1
euVOG_7477	1
euVOG_7479	1
euVOG_748	1
euVOG_7480	1
euVOG_7482	1
euVOG_7483	1
euVOG_7484	1
euVOG_7485	1
euVOG_7486	1
euVOG_7487	1
euVOG_7488	1
euVOG_7489	1
euVOG_7490	1
euVOG_7492	1
euVOG_7493	1
euVOG_7494	1
euVOG_7495	1
euVOG_7496	1
euVOG_7497	1
euVOG_7498	1
euVOG_7499	1
euVOG_75	1
euVOG_7500	1
euVOG_7501	1
euVOG_7502	1
euVOG_7504	1
euVOG_7506	1
euVOG_7507	1
euVOG_7508	1
euVOG_7509	1
euVOG_751	1
euVOG_7510	1
euVOG_7511	1
euVOG_7512	1
euVOG_7513	1
euVOG_7514	1
euVOG_7515	1
euVOG_7516	1
euVOG_7517	1
euVOG_7518	1
euVOG_7519	1
euVOG_752	1
euVOG_7520	1
euVOG_7521	1
euVOG_7523	1
euVOG_7524	1
euVOG_7525	1
euVOG_7526	1
euVOG_7527	1
euVOG_7528	1
euVOG_7529	1
euVOG_753	1
euVOG_7530	1
euVOG_7531	1
euVOG_7532	1
euVOG_7533	1
euVOG_7534	1
euVOG_7535	1
euVOG_7536	1
euVOG_7537	1
euVOG_7538	1
euVOG_7539	1
euVOG_754	1
euVOG_7540	1
euVOG_7541	1
euVOG_7542	1
euVOG_7543	1
euVOG_7544	1
euVOG_7545	1
euVOG_7546	1
euVOG_7547	1
euVOG_7548	1
euVOG_7549	1
euVOG_755	1
euVOG_7550	1
euVOG_7551	1
euVOG_7552	1
euVOG_7553	1
euVOG_7554	1
euVOG_7555	1
euVOG_7556	1
euVOG_7557	1
euVOG_7558	1
euVOG_7559	1
euVOG_756	1
euVOG_7560	1
euVOG_7561	1
euVOG_7562	1
euVOG_7563	1
euVOG_7564	1
euVOG_7565	1
euVOG_7566	1
euVOG_7567	1
euVOG_7568	1
euVOG_7569	1
euVOG_757	1
euVOG_7570	1
euVOG_7571	1
euVOG_7572	1
euVOG_7573	1
euVOG_7574	1
euVOG_7575	1
euVOG_7576	1
euVOG_7577	1
euVOG_7578	1
euVOG_7579	1
euVOG_7580	1
euVOG_7581	1
euVOG_7582	1
euVOG_7583	1
euVOG_7584	1
euVOG_7585	1
euVOG_7586	1
euVOG_7587	1
euVOG_7588	1
euVOG_7589	1
euVOG_759	1
euVOG_7590	1
euVOG_7591	1
euVOG_7592	1
euVOG_7593	1
euVOG_7594	1
euVOG_7595	1
euVOG_7596	1
euVOG_7597	1
euVOG_7598	1
euVOG_7599	1
euVOG_76	1
euVOG_7600	1
euVOG_7601	1
euVOG_7602	1
euVOG_7603	1
euVOG_7604	1
euVOG_7605	1
euVOG_7606	1
euVOG_7607	1
euVOG_7608	1
euVOG_7609	1
euVOG_7610	1
euVOG_7611	1
euVOG_7612	1
euVOG_7613	1
euVOG_7614	1
euVOG_7615	1
euVOG_7616	1
euVOG_7617	1
euVOG_7618	1
euVOG_7619	1
euVOG_7620	1
euVOG_7621	1
euVOG_7622	1
euVOG_7623	1
euVOG_7624	1
euVOG_7625	1
euVOG_7628	1
euVOG_7629	1
euVOG_7630	1
euVOG_7631	1
euVOG_7632	1
euVOG_7633	1
euVOG_7634	1
euVOG_7635	1
euVOG_7636	1
euVOG_7637	1
euVOG_7638	1
euVOG_7639	1
euVOG_7640	1
euVOG_7642	1
euVOG_7643	1
euVOG_7644	1
euVOG_7645	1
euVOG_7646	1
euVOG_7647	1
euVOG_7648	1
euVOG_7649	1
euVOG_765	1
euVOG_7650	1
euVOG_7651	1
euVOG_7652	1
euVOG_7653	1
euVOG_7654	1
euVOG_7655	1
euVOG_7656	1
euVOG_7657	1
euVOG_7659	1
euVOG_7660	1
euVOG_7661	1
euVOG_7662	1
euVOG_7663	1
euVOG_7664	1
euVOG_7666	1
euVOG_7667	1
euVOG_7668	1
euVOG_7669	1
euVOG_767	1
euVOG_7670	1
euVOG_7671	1
euVOG_7673	1
euVOG_7674	1
euVOG_7675	1
euVOG_7676	1
euVOG_7677	1
euVOG_7678	1
euVOG_7679	1
euVOG_768	1
euVOG_7680	1
euVOG_7681	1
euVOG_7682	1
euVOG_7683	1
euVOG_7684	1
euVOG_7685	1
euVOG_7686	1
euVOG_7687	1
euVOG_7688	1
euVOG_7689	1
euVOG_769	1
euVOG_7690	1
euVOG_7691	1
euVOG_7692	1
euVOG_7693	1
euVOG_7694	1
euVOG_7695	1
euVOG_7696	1
euVOG_7697	1
euVOG_7698	1
euVOG_7699	1
euVOG_77	1
euVOG_7700	1
euVOG_7701	1
euVOG_7702	1
euVOG_7703	1
euVOG_7704	1
euVOG_7705	1
euVOG_7706	1
euVOG_7707	1
euVOG_7708	1
euVOG_7709	1
euVOG_771	1
euVOG_7710	1
euVOG_7711	1
euVOG_7712	1
euVOG_7713	1
euVOG_7714	1
euVOG_7715	1
euVOG_7716	1
euVOG_7717	1
euVOG_7718	1
euVOG_7719	1
euVOG_772	1
euVOG_7720	1
euVOG_7721	1
euVOG_7722	1
euVOG_7723	1
euVOG_7724	1
euVOG_7725	1
euVOG_7726	1
euVOG_776	1
euVOG_778	1
euVOG_779	1
euVOG_78	1
euVOG_780	1
euVOG_781	1
euVOG_782	1
euVOG_783	1
euVOG_784	1
euVOG_785	1
euVOG_788	1
euVOG_789	1
euVOG_79	1
euVOG_790	1
euVOG_791	1
euVOG_792	1
euVOG_793	1
euVOG_794	1
euVOG_795	1
euVOG_796	1
euVOG_798	1
euVOG_799	1
euVOG_8	1
euVOG_80	1
euVOG_800	1
euVOG_801	1
euVOG_803	1
euVOG_804	1
euVOG_806	1
euVOG_807	1
euVOG_809	1
euVOG_81	1
euVOG_810	1
euVOG_811	1
euVOG_812	1
euVOG_813	1
euVOG_814	1
euVOG_815	1
euVOG_816	1
euVOG_817	1
euVOG_818	1
euVOG_819	1
euVOG_82	1
euVOG_820	1
euVOG_822	1
euVOG_823	1
euVOG_825	1
euVOG_826	1
euVOG_827	1
euVOG_828	1
euVOG_829	1
euVOG_83	1
euVOG_830	1
euVOG_831	1
euVOG_832	1
euVOG_833	1
euVOG_834	1
euVOG_836	1
euVOG_837	1
euVOG_838	1
euVOG_839	1
euVOG_84	1
euVOG_840	1
euVOG_842	1
euVOG_843	1
euVOG_844	1
euVOG_845	1
euVOG_846	1
euVOG_847	1
euVOG_848	1
euVOG_85	1
euVOG_850	1
euVOG_851	1
euVOG_852	1
euVOG_853	1
euVOG_854	1
euVOG_855	1
euVOG_856	1
euVOG_857	1
euVOG_858	1
euVOG_859	1
euVOG_86	1
euVOG_860	1
euVOG_861	1
euVOG_862	1
euVOG_865	1
euVOG_866	1
euVOG_867	1
euVOG_868	1
euVOG_869	1
euVOG_87	1
euVOG_870	1
euVOG_871	1
euVOG_873	1
euVOG_874	1
euVOG_875	1
euVOG_876	1
euVOG_877	1
euVOG_878	1
euVOG_879	1
euVOG_880	1
euVOG_881	1
euVOG_882	1
euVOG_884	1
euVOG_886	1
euVOG_887	1
euVOG_889	1
euVOG_89	1
euVOG_890	1
euVOG_893	1
euVOG_894	1
euVOG_895	1
euVOG_896	1
euVOG_897	1
euVOG_898	1
euVOG_899	1
euVOG_9	1
euVOG_90	1
euVOG_900	1
euVOG_901	1
euVOG_902	1
euVOG_903	1
euVOG_904	1
euVOG_905	1
euVOG_907	1
euVOG_908	1
euVOG_909	1
euVOG_91	1
euVOG_910	1
euVOG_912	1
euVOG_913	1
euVOG_914	1
euVOG_915	1
euVOG_916	1
euVOG_918	1
euVOG_919	1
euVOG_92	1
euVOG_920	1
euVOG_921	1
euVOG_922	1
euVOG_923	1
euVOG_924	1
euVOG_925	1
euVOG_926	1
euVOG_927	1
euVOG_929	1
euVOG_93	1
euVOG_930	1
euVOG_931	1
euVOG_934	1
euVOG_935	1
euVOG_936	1
euVOG_937	1
euVOG_938	1
euVOG_939	1
euVOG_94	1
euVOG_940	1
euVOG_943	1
euVOG_944	1
euVOG_945	1
euVOG_946	1
euVOG_947	1
euVOG_948	1
euVOG_949	1
euVOG_950	1
euVOG_951	1
euVOG_952	1
euVOG_954	1
euVOG_955	1
euVOG_956	1
euVOG_957	1
euVOG_958	1
euVOG_959	1
euVOG_96	1
euVOG_960	1
euVOG_961	1
euVOG_962	1
euVOG_963	1
euVOG_964	1
euVOG_965	1
euVOG_966	1
euVOG_967	1
euVOG_968	1
euVOG_969	1
euVOG_97	1
euVOG_970	1
euVOG_971	1
euVOG_972	1
euVOG_973	1
euVOG_974	1
euVOG_975	1
euVOG_976	1
euVOG_978	1
euVOG_979	1
euVOG_98	1
euVOG_980	1
euVOG_981	1
euVOG_982	1
euVOG_984	1
euVOG_986	1
euVOG_987	1
euVOG_988	1
euVOG_989	1
euVOG_99	1
euVOG_990	1
euVOG_991	1
euVOG_993	1
euVOG_994	1
euVOG_995	1
euVOG_996	1
euVOG_997	1
euVOG_998	1
euVOG_999	1
