query.name	score.percentage
baPOG_13823	1
baPOG_13824	1
baPOG_13825	1
baPOG_13826	1
baPOG_13827	1
baPOG_13828	1
baPOG_13829	0
baPOG_1383	1
baPOG_13830	1
baPOG_13831	1
baPOG_13832	1
baPOG_13833	1
baPOG_13834	1
baPOG_13835	1
baPOG_13836	1
baPOG_13837	1
baPOG_13838	1
baPOG_13839	1
baPOG_1384	1
baPOG_13840	1
baPOG_13841	1
baPOG_13842	1
baPOG_13843	1
baPOG_13844	1
baPOG_13845	1
baPOG_13846	1
baPOG_13847	1
baPOG_13848	1
baPOG_13849	1
baPOG_1385	0.88
baPOG_13850	1
baPOG_13851	1
baPOG_13852	1
baPOG_13853	0.26
baPOG_13854	1
baPOG_13855	1
baPOG_13856	1
baPOG_13857	1
baPOG_13858	1
baPOG_13859	0.59
baPOG_1386	0.85
baPOG_13860	1
baPOG_13861	1
baPOG_13862	1
baPOG_13863	1
baPOG_13864	1
baPOG_13865	1
baPOG_13866	1
baPOG_13867	1
baPOG_13868	1
baPOG_13869	0.49
baPOG_1387	1
baPOG_13870	1
baPOG_13871	1
baPOG_13872	1
baPOG_13873	1
baPOG_13874	1
baPOG_13875	1
baPOG_13876	1
baPOG_13877	1
baPOG_13878	1
baPOG_13879	1
baPOG_1388	1
baPOG_13880	1
baPOG_13881	1
baPOG_13882	1
baPOG_13883	1
baPOG_13884	1
baPOG_13885	1
baPOG_13886	1
baPOG_13887	1
baPOG_13888	1
baPOG_13889	1
baPOG_1389	1
baPOG_13890	1
baPOG_13891	0
baPOG_13892	1
baPOG_13893	1
baPOG_13894	1
baPOG_13895	1
baPOG_13896	0
baPOG_13897	1
baPOG_13898	1
baPOG_13899	1
baPOG_1390	1
baPOG_13900	1
baPOG_13901	1
baPOG_13902	1
baPOG_13903	1
baPOG_13904	1
baPOG_13905	1
baPOG_13906	1
baPOG_13907	1
baPOG_13908	0.86
baPOG_13909	1
baPOG_1391	1
baPOG_13910	1
baPOG_13911	1
baPOG_13912	1
baPOG_13913	1
baPOG_13914	1
baPOG_13915	1
baPOG_13916	1
baPOG_13917	1
baPOG_13918	1
baPOG_13919	1
baPOG_1392	1
baPOG_13920	1
baPOG_13921	1
baPOG_13922	1
baPOG_13923	1
baPOG_13924	1
baPOG_13925	1
baPOG_13926	1
baPOG_13927	1
baPOG_13928	1
baPOG_13929	1
baPOG_1393	1
baPOG_13930	1
baPOG_13931	1
baPOG_13932	1
baPOG_13933	1
baPOG_13934	1
baPOG_13935	1
baPOG_13936	1
baPOG_13937	1
baPOG_13938	1
baPOG_13939	1
baPOG_1394	0
baPOG_13940	1
baPOG_13941	1
baPOG_13942	1
baPOG_13943	1
baPOG_13944	1
baPOG_13945	1
baPOG_13946	1
baPOG_13947	1
baPOG_13948	1
baPOG_13949	1
baPOG_1395	0.9
baPOG_13950	1
baPOG_13951	1
baPOG_13952	1
baPOG_13953	1
baPOG_13954	1
baPOG_13955	1
baPOG_13956	1
baPOG_13957	1
baPOG_13958	1
baPOG_13959	1
baPOG_1396	1
baPOG_13960	1
baPOG_13961	1
baPOG_13962	1
baPOG_13963	1
baPOG_13964	1
baPOG_13965	1
baPOG_13966	1
baPOG_13967	1
baPOG_13968	1
baPOG_13969	1
baPOG_1397	1
baPOG_13970	1
baPOG_13971	1
baPOG_13972	1
baPOG_13973	1
baPOG_13974	1
baPOG_13975	1
baPOG_13976	1
baPOG_13977	1
baPOG_13978	1
baPOG_13979	1
baPOG_1398	1
baPOG_13980	1
baPOG_13981	1
baPOG_13982	1
baPOG_13983	1
baPOG_13984	1
baPOG_13985	1
baPOG_13986	0
baPOG_13987	1
baPOG_13988	1
baPOG_13989	1
baPOG_1399	1
baPOG_13990	1
baPOG_13991	1
baPOG_13992	1
baPOG_13993	1
baPOG_13994	1
baPOG_13995	1
baPOG_13996	1
baPOG_13997	0.68
baPOG_13998	1
baPOG_13999	1
baPOG_14	1
baPOG_1400	0.85
baPOG_14000	1
baPOG_14001	1
baPOG_14002	1
baPOG_14003	1
baPOG_14004	1
baPOG_14005	1
baPOG_14006	1
baPOG_14007	1
baPOG_14008	1
baPOG_14009	1
baPOG_1401	1
baPOG_14010	1
baPOG_14011	0
baPOG_14012	1
baPOG_14013	1
baPOG_14014	1
baPOG_14015	1
baPOG_14016	1
baPOG_14017	1
baPOG_14018	1
baPOG_14019	1
baPOG_1402	0.83
baPOG_14020	1
baPOG_14021	1
baPOG_14022	1
baPOG_14023	1
baPOG_14024	1
baPOG_14025	1
baPOG_14026	1
baPOG_14027	1
baPOG_14028	1
baPOG_14029	1
baPOG_1403	1
baPOG_14030	1
baPOG_14031	1
baPOG_14032	1
baPOG_14033	1
baPOG_14034	1
baPOG_14035	1
baPOG_14036	1
baPOG_14037	1
baPOG_14038	1
baPOG_14039	1
baPOG_1404	1
baPOG_14040	1
baPOG_14041	1
baPOG_14042	1
baPOG_14043	1
baPOG_14044	1
baPOG_14045	1
baPOG_14046	1
baPOG_14047	1
baPOG_14048	1
baPOG_14049	1
baPOG_1405	0.83
baPOG_14050	1
baPOG_14051	1
baPOG_14052	1
baPOG_14053	1
baPOG_14054	0.01
baPOG_14055	1
baPOG_14056	1
baPOG_14057	1
baPOG_14058	1
baPOG_14059	1
baPOG_1406	1
baPOG_14060	1
baPOG_14061	1
baPOG_14062	1
baPOG_14063	1
baPOG_14064	1
baPOG_14065	1
baPOG_14066	1
baPOG_14067	1
baPOG_14068	1
baPOG_14069	1
baPOG_1407	1
baPOG_14070	1
baPOG_14071	1
baPOG_14072	1
baPOG_14073	1
baPOG_14074	1
baPOG_14075	1
baPOG_14076	1
baPOG_14077	1
baPOG_14078	1
baPOG_14079	1
baPOG_1408	1
baPOG_14080	1
baPOG_14081	0.1
baPOG_14082	1
baPOG_14083	1
baPOG_14084	1
baPOG_14085	1
baPOG_14086	1
baPOG_14087	1
baPOG_14088	1
baPOG_14089	1
baPOG_1409	1
baPOG_14090	1
baPOG_14091	1
baPOG_14092	1
baPOG_14093	1
baPOG_14094	1
baPOG_14095	1
baPOG_14096	1
baPOG_14097	1
baPOG_14098	1
baPOG_14099	1
baPOG_141	1
baPOG_1410	0
baPOG_14100	1
baPOG_14101	1
baPOG_14102	1
baPOG_14103	1
baPOG_14104	1
baPOG_14105	1
baPOG_14106	1
baPOG_14107	1
baPOG_14108	1
baPOG_14109	1
baPOG_1411	1
baPOG_14110	1
baPOG_14111	1
baPOG_14112	1
baPOG_14113	1
baPOG_14114	1
baPOG_14115	1
baPOG_14116	1
baPOG_14117	1
baPOG_14118	1
baPOG_14119	1
baPOG_1412	1
baPOG_14120	1
baPOG_14121	1
baPOG_14122	1
baPOG_14123	1
baPOG_14124	1
baPOG_14125	1
baPOG_14126	0
baPOG_14127	1
baPOG_14128	1
baPOG_14129	1
baPOG_14130	1
baPOG_14131	1
baPOG_14132	1
baPOG_14133	1
baPOG_14134	1
baPOG_14135	1
baPOG_14136	1
baPOG_14137	1
baPOG_14138	1
baPOG_14139	1
baPOG_1414	0
baPOG_14140	1
baPOG_14141	1
baPOG_14142	1
baPOG_14143	1
baPOG_14144	1
baPOG_14145	0.65
baPOG_14146	1
baPOG_14147	1
baPOG_14148	1
baPOG_14149	1
baPOG_1415	0.45
baPOG_14150	1
baPOG_14151	1
baPOG_14152	1
baPOG_14153	1
baPOG_14154	1
baPOG_14155	1
baPOG_14156	1
baPOG_14157	1
baPOG_14158	1
baPOG_14159	1
baPOG_1416	1
baPOG_14160	1
baPOG_14161	1
baPOG_14162	1
baPOG_14163	1
baPOG_14164	1
baPOG_14165	1
baPOG_14166	1
baPOG_14167	1
baPOG_14168	1
baPOG_14169	1
baPOG_1417	0
baPOG_14170	1
baPOG_14171	1
baPOG_14172	1
baPOG_14173	1
baPOG_14174	1
baPOG_14175	1
baPOG_14176	1
baPOG_14177	1
baPOG_14178	1
baPOG_14179	0.75
baPOG_1418	1
baPOG_14180	1
baPOG_14181	1
baPOG_14182	1
baPOG_14183	1
baPOG_14184	1
baPOG_14185	1
baPOG_14186	1
baPOG_14187	1
baPOG_14188	1
baPOG_14189	1
baPOG_1419	1
baPOG_14190	1
baPOG_14191	0.91
baPOG_14192	1
baPOG_14193	1
baPOG_14194	1
baPOG_14195	1
baPOG_14196	1
baPOG_14197	1
baPOG_14198	1
baPOG_14199	1
baPOG_142	1
baPOG_1420	1
baPOG_14200	1
baPOG_14201	1
baPOG_14202	1
baPOG_14203	1
baPOG_14204	1
baPOG_14205	1
baPOG_14206	1
baPOG_14207	1
baPOG_14208	1
baPOG_14209	1
baPOG_1421	1
baPOG_14210	1
baPOG_14211	1
baPOG_14212	0.33
baPOG_14213	1
baPOG_14214	1
baPOG_14215	1
baPOG_14216	1
baPOG_14217	1
baPOG_14218	1
baPOG_14219	1
baPOG_1422	1
baPOG_14220	1
baPOG_14221	1
baPOG_14222	1
baPOG_14223	1
baPOG_14224	0
baPOG_14225	1
baPOG_14226	1
baPOG_14227	1
baPOG_14228	1
baPOG_14229	1
baPOG_1423	1
baPOG_14230	1
baPOG_14231	1
baPOG_14232	0.87
baPOG_14233	1
baPOG_14234	1
baPOG_14235	1
baPOG_14236	1
baPOG_14237	1
baPOG_14238	1
baPOG_14239	1
baPOG_1424	1
baPOG_14240	1
baPOG_14241	1
baPOG_14242	1
baPOG_14243	1
baPOG_14244	0
baPOG_14245	1
baPOG_14246	1
baPOG_14247	1
baPOG_14248	1
baPOG_14249	1
baPOG_1425	1
baPOG_14250	1
baPOG_14251	1
baPOG_14252	1
baPOG_14253	1
baPOG_14254	1
baPOG_14255	1
baPOG_14256	1
baPOG_14257	1
baPOG_14258	1
baPOG_14259	1
baPOG_1426	1
baPOG_14260	1
baPOG_14261	1
baPOG_14262	0
baPOG_14263	1
baPOG_14264	1
baPOG_14265	1
baPOG_14266	1
baPOG_14267	1
baPOG_14268	1
baPOG_14269	1
baPOG_1427	0.75
baPOG_14270	1
baPOG_14271	1
baPOG_14272	0.6
baPOG_14273	1
baPOG_14274	1
baPOG_14275	1
baPOG_14276	1
baPOG_14277	1
baPOG_14278	1
baPOG_14279	1
baPOG_1428	1
baPOG_14280	1
baPOG_14281	1
baPOG_14282	1
baPOG_14283	1
baPOG_14284	1
baPOG_14286	1
baPOG_14287	1
baPOG_14288	1
baPOG_14289	1
baPOG_1429	1
baPOG_14290	1
baPOG_14291	1
baPOG_14292	1
baPOG_14293	1
baPOG_14294	1
baPOG_14295	1
baPOG_14296	1
baPOG_14297	1
baPOG_14298	1
baPOG_14299	1
baPOG_143	0
baPOG_1430	1
baPOG_14300	1
baPOG_14301	1
baPOG_14302	1
baPOG_14303	1
baPOG_14304	1
baPOG_14305	1
baPOG_14306	1
baPOG_14307	1
baPOG_14308	1
baPOG_14309	1
baPOG_1431	1
baPOG_14310	0
baPOG_14311	1
baPOG_14312	1
baPOG_14313	1
baPOG_14314	1
baPOG_14315	1
baPOG_14316	1
baPOG_14317	1
baPOG_14318	1
baPOG_14319	1
baPOG_1432	1
baPOG_14320	1
baPOG_14321	1
baPOG_14322	1
baPOG_14323	1
baPOG_14324	1
baPOG_14325	1
baPOG_14326	1
baPOG_14327	1
baPOG_14328	1
baPOG_14329	1
baPOG_1433	1
baPOG_14330	1
baPOG_14331	1
baPOG_14332	1
baPOG_14333	1
baPOG_14334	1
baPOG_14335	1
baPOG_14336	1
baPOG_14337	1
baPOG_14338	1
baPOG_14339	1
baPOG_1434	1
baPOG_14340	1
baPOG_14341	1
baPOG_14342	1
baPOG_14343	1
baPOG_14344	1
baPOG_14345	1
baPOG_14346	1
baPOG_14347	1
baPOG_14348	1
baPOG_14349	1
baPOG_1435	1
baPOG_14350	1
baPOG_14351	1
baPOG_14352	1
baPOG_14353	1
baPOG_14354	1
baPOG_14355	1
baPOG_14356	1
baPOG_14357	1
baPOG_14358	1
baPOG_14359	1
baPOG_1436	0
baPOG_14360	1
baPOG_14361	1
baPOG_14362	1
baPOG_14363	1
baPOG_14364	1
baPOG_14365	1
baPOG_14366	1
baPOG_14367	1
baPOG_14368	1
baPOG_14369	1
baPOG_1437	1
baPOG_14370	1
baPOG_14371	1
baPOG_14372	1
baPOG_14373	1
baPOG_14374	1
baPOG_14375	1
baPOG_14376	1
baPOG_14377	1
baPOG_14378	1
baPOG_14379	1
baPOG_1438	1
baPOG_14380	1
baPOG_14381	1
baPOG_14382	1
baPOG_14383	1
baPOG_14384	1
baPOG_14385	1
baPOG_14386	1
baPOG_14387	1
baPOG_14388	1
baPOG_14389	1
baPOG_1439	1
baPOG_14390	1
baPOG_14391	1
baPOG_14392	1
baPOG_14393	1
baPOG_14394	1
baPOG_14395	1
baPOG_14396	1
baPOG_14397	1
baPOG_14398	1
baPOG_14399	1
baPOG_144	0
baPOG_1440	1
baPOG_14400	1
baPOG_14401	1
baPOG_14402	1
baPOG_14403	1
baPOG_14404	1
baPOG_14405	1
baPOG_14406	1
baPOG_14407	1
baPOG_14408	1
baPOG_14409	1
baPOG_1441	1
baPOG_14410	1
baPOG_14411	1
baPOG_14412	1
baPOG_14413	1
baPOG_14414	1
baPOG_14415	1
baPOG_14416	1
baPOG_14417	1
baPOG_14418	1
baPOG_14419	1
baPOG_1442	1
baPOG_14420	1
baPOG_14421	1
baPOG_14422	1
baPOG_14423	1
baPOG_14424	1
baPOG_14425	1
baPOG_14426	1
baPOG_14427	1
baPOG_14428	1
baPOG_14429	1
baPOG_1443	1
baPOG_14430	1
baPOG_14431	1
baPOG_14432	1
baPOG_14433	1
baPOG_14434	1
baPOG_14435	1
baPOG_14436	1
baPOG_14437	1
baPOG_14438	1
baPOG_14439	1
baPOG_1444	1
baPOG_14440	1
baPOG_14441	1
baPOG_14442	1
baPOG_14443	1
baPOG_14444	1
baPOG_14445	1
baPOG_14446	1
baPOG_14447	1
baPOG_14448	1
baPOG_14449	1
baPOG_1445	1
baPOG_14450	1
baPOG_14451	1
baPOG_14452	1
baPOG_14453	1
baPOG_14454	1
baPOG_14455	1
baPOG_14456	1
baPOG_14457	1
baPOG_14458	1
baPOG_14459	1
baPOG_1446	1
baPOG_14460	1
baPOG_14461	1
baPOG_14462	1
baPOG_14463	1
baPOG_14464	1
baPOG_14465	1
baPOG_14466	1
baPOG_14467	1
baPOG_14468	1
baPOG_14469	1
baPOG_1447	1
baPOG_14470	1
baPOG_14471	1
baPOG_14472	1
baPOG_14473	1
baPOG_14474	1
baPOG_14475	1
baPOG_14476	1
baPOG_14477	1
baPOG_14478	1
baPOG_14479	1
baPOG_14480	1
baPOG_14481	1
baPOG_14482	1
baPOG_14483	1
baPOG_14484	0
baPOG_14485	1
baPOG_14486	1
baPOG_14487	1
baPOG_14488	1
baPOG_14489	1
baPOG_1449	1
baPOG_14490	1
baPOG_14491	1
baPOG_14492	1
baPOG_14493	1
baPOG_14494	1
baPOG_14495	1
baPOG_14496	1
baPOG_14497	1
baPOG_14498	1
baPOG_14499	1
baPOG_145	0.72
baPOG_1450	1
baPOG_14500	1
baPOG_14501	1
baPOG_14502	1
baPOG_14503	1
baPOG_14505	1
baPOG_14506	1
baPOG_14507	1
baPOG_14508	1
baPOG_14509	1
baPOG_14510	1
baPOG_14511	1
baPOG_14512	1
baPOG_14513	1
baPOG_14514	1
baPOG_14515	1
baPOG_14516	1
baPOG_14517	1
baPOG_14518	1
baPOG_14519	1
baPOG_1452	1
baPOG_14520	1
baPOG_14521	1
baPOG_14522	1
baPOG_14523	1
baPOG_14524	1
baPOG_14525	1
baPOG_14526	1
baPOG_14527	1
baPOG_14528	1
baPOG_14529	1
baPOG_1453	1
baPOG_14530	1
baPOG_14531	1
baPOG_14532	1
baPOG_14533	1
baPOG_14534	1
baPOG_14535	1
baPOG_14536	1
baPOG_14537	1
baPOG_14538	1
baPOG_14539	1
baPOG_1454	1
baPOG_14540	1
baPOG_14541	1
baPOG_14542	1
baPOG_14543	1
baPOG_14544	1
baPOG_14545	1
baPOG_14546	1
baPOG_14547	1
baPOG_14548	1
baPOG_14549	1
baPOG_1455	1
baPOG_14550	1
baPOG_14551	1
baPOG_14552	1
baPOG_14553	1
baPOG_14554	1
baPOG_14555	1
baPOG_14556	1
baPOG_14557	1
baPOG_14558	1
baPOG_14559	1
baPOG_1456	1
baPOG_14560	1
baPOG_14561	1
baPOG_14562	1
baPOG_14563	1
baPOG_14564	1
baPOG_14565	1
baPOG_14566	1
baPOG_14567	1
baPOG_14568	1
baPOG_14569	1
baPOG_1457	0.25
baPOG_14570	1
baPOG_14571	1
baPOG_14572	1
baPOG_14573	1
baPOG_14574	1
baPOG_14575	1
baPOG_14576	1
baPOG_14577	1
baPOG_14578	1
baPOG_14579	1
baPOG_1458	0
baPOG_14580	1
baPOG_14581	1
baPOG_14582	1
baPOG_14583	1
baPOG_14584	1
baPOG_14585	1
baPOG_14586	1
baPOG_14587	1
baPOG_14588	1
baPOG_14589	1
baPOG_1459	1
baPOG_14590	1
baPOG_14591	1
baPOG_14592	1
baPOG_14593	1
baPOG_14594	1
baPOG_14595	1
baPOG_14596	1
baPOG_14597	1
baPOG_14598	1
baPOG_14599	1
baPOG_1460	1
baPOG_14600	1
baPOG_14601	1
baPOG_14602	0.4
baPOG_14603	1
baPOG_14604	1
baPOG_14605	1
baPOG_14606	1
baPOG_14607	1
baPOG_14608	1
baPOG_14609	1
baPOG_1461	0.54
baPOG_14610	1
baPOG_14611	1
baPOG_14612	1
baPOG_14613	1
baPOG_14614	1
baPOG_14615	1
baPOG_14616	1
baPOG_14617	1
baPOG_14618	0
baPOG_14619	1
baPOG_1462	0
baPOG_14620	1
baPOG_14621	1
baPOG_14622	1
baPOG_14623	1
baPOG_14624	1
baPOG_14625	1
baPOG_14626	1
baPOG_14627	1
baPOG_14628	1
baPOG_14629	1
baPOG_1463	0.38
baPOG_14630	1
baPOG_14631	0.85
baPOG_14632	1
baPOG_14633	1
baPOG_14634	1
baPOG_14635	1
baPOG_14636	1
baPOG_14637	1
baPOG_14638	1
baPOG_14639	1
baPOG_1464	1
baPOG_14640	1
baPOG_14641	1
baPOG_14642	1
baPOG_14643	1
baPOG_14644	1
baPOG_14645	1
baPOG_14646	1
baPOG_14647	1
baPOG_14648	1
baPOG_14649	0
baPOG_1465	1
baPOG_14650	1
baPOG_14651	0
baPOG_14652	1
baPOG_14653	1
baPOG_14654	1
baPOG_14655	1
baPOG_14656	0.65
baPOG_14657	1
baPOG_14658	1
baPOG_14659	1
baPOG_1466	1
baPOG_14660	1
baPOG_14661	1
baPOG_14662	1
baPOG_14663	1
baPOG_14664	1
baPOG_14665	1
baPOG_14666	1
baPOG_14667	1
baPOG_14668	1
baPOG_14669	1
baPOG_1467	1
baPOG_14670	1
baPOG_14671	1
baPOG_14672	1
baPOG_14673	1
baPOG_14674	1
baPOG_14675	1
baPOG_14676	1
baPOG_14677	1
baPOG_14678	1
baPOG_14679	1
baPOG_1468	0.94
baPOG_14680	1
baPOG_14681	0
baPOG_14682	1
baPOG_14683	1
baPOG_14684	1
baPOG_14685	1
baPOG_14686	1
baPOG_14687	1
baPOG_14688	1
baPOG_14689	1
baPOG_1469	0
baPOG_14690	0.03
baPOG_14691	1
baPOG_14692	1
baPOG_14693	1
baPOG_14694	0.82
baPOG_14695	1
baPOG_14696	1
baPOG_14697	1
baPOG_14698	1
baPOG_14699	1
baPOG_147	1
baPOG_1470	0.71
baPOG_14700	1
baPOG_14701	1
baPOG_14702	1
baPOG_14703	1
baPOG_14704	1
baPOG_14705	1
baPOG_14706	1
baPOG_14707	1
baPOG_14708	1
baPOG_14709	1
baPOG_1471	1
baPOG_14710	1
baPOG_14711	1
baPOG_14712	1
baPOG_14713	1
baPOG_14714	1
baPOG_14715	1
baPOG_14716	1
baPOG_14717	1
baPOG_14718	1
baPOG_14719	1
baPOG_1472	1
baPOG_14720	1
baPOG_14721	1
baPOG_14722	0.75
baPOG_14723	1
baPOG_14724	1
baPOG_14725	1
baPOG_14726	1
baPOG_14727	1
baPOG_14728	1
baPOG_14729	1
baPOG_1473	1
baPOG_14730	1
baPOG_14731	1
baPOG_14732	1
baPOG_14733	1
baPOG_14734	1
baPOG_14735	1
baPOG_14736	1
baPOG_14737	1
baPOG_14738	1
baPOG_14739	1
baPOG_1474	1
baPOG_14740	1
baPOG_14741	1
baPOG_14742	1
baPOG_14743	1
baPOG_14744	1
baPOG_14745	1
baPOG_14746	0.2
baPOG_14747	1
baPOG_14748	1
baPOG_14749	1
baPOG_1475	1
baPOG_14750	1
baPOG_14751	1
baPOG_14752	1
baPOG_14753	1
baPOG_14754	1
baPOG_14755	1
baPOG_14756	1
baPOG_14757	1
baPOG_14758	1
baPOG_14759	1
baPOG_1476	0.34
baPOG_14760	1
baPOG_14761	1
baPOG_14762	1
baPOG_14763	1
baPOG_14764	1
baPOG_14765	0
baPOG_14766	1
baPOG_14767	1
baPOG_14768	1
baPOG_14769	1
baPOG_1477	1
baPOG_14770	1
baPOG_14771	1
baPOG_14772	1
baPOG_14773	1
baPOG_14774	1
baPOG_14775	1
baPOG_14776	0.22
baPOG_14777	1
baPOG_14778	1
baPOG_14779	1
baPOG_1478	1
baPOG_14780	1
baPOG_14781	1
baPOG_14782	1
baPOG_14783	1
baPOG_14784	1
baPOG_14785	1
baPOG_14786	1
baPOG_14787	1
baPOG_14788	1
baPOG_14789	1
baPOG_14790	1
baPOG_14791	1
baPOG_14792	1
baPOG_14793	1
baPOG_14794	1
baPOG_14795	1
baPOG_14796	1
baPOG_14797	1
baPOG_14798	1
baPOG_14799	1
baPOG_148	1
baPOG_1480	1
baPOG_14800	1
baPOG_14801	1
baPOG_14802	1
baPOG_14803	1
baPOG_14804	1
baPOG_14805	1
baPOG_14806	1
baPOG_14807	1
baPOG_14808	1
baPOG_14809	1
baPOG_1481	0.46
baPOG_14810	1
baPOG_14811	1
baPOG_14812	1
baPOG_14813	1
baPOG_14814	1
baPOG_14815	1
baPOG_14816	1
baPOG_14817	1
baPOG_14818	1
baPOG_14819	1
baPOG_1482	0.2
baPOG_14820	1
baPOG_14821	1
baPOG_14822	1
baPOG_14823	1
baPOG_14824	1
baPOG_14825	1
baPOG_14826	1
baPOG_14827	0.91
baPOG_14828	1
baPOG_14829	1
baPOG_1483	1
baPOG_14830	1
baPOG_14831	1
baPOG_14832	1
baPOG_14833	1
baPOG_14834	1
baPOG_14835	1
baPOG_14836	1
baPOG_14837	1
baPOG_14838	1
baPOG_14839	1
baPOG_1484	1
baPOG_14840	1
baPOG_14841	1
baPOG_14842	1
baPOG_14843	1
baPOG_14844	1
baPOG_14845	1
baPOG_14846	1
baPOG_14847	1
baPOG_14848	1
baPOG_14849	1
baPOG_1485	1
baPOG_14850	1
baPOG_14851	1
baPOG_14852	0.72
baPOG_14853	1
baPOG_14854	1
baPOG_14855	1
baPOG_14856	1
baPOG_14857	1
baPOG_14858	1
baPOG_14859	1
baPOG_1486	1
baPOG_14860	1
baPOG_14861	1
baPOG_14862	1
baPOG_14863	1
baPOG_14864	1
baPOG_14865	1
baPOG_14866	1
baPOG_14867	1
baPOG_14868	1
baPOG_14869	1
baPOG_1487	1
baPOG_14870	1
baPOG_14871	1
baPOG_14872	1
baPOG_14873	1
baPOG_14874	1
baPOG_14875	1
baPOG_14876	1
baPOG_14877	1
baPOG_14878	1
baPOG_14879	1
baPOG_1488	1
baPOG_14880	1
baPOG_14881	1
baPOG_14882	1
baPOG_14883	1
baPOG_14884	1
baPOG_14885	1
baPOG_14886	1
baPOG_14887	1
baPOG_14888	1
baPOG_14889	1
baPOG_14890	1
baPOG_14891	1
baPOG_14892	1
baPOG_14893	1
baPOG_14894	1
baPOG_14895	1
baPOG_14896	1
baPOG_14897	1
baPOG_14898	1
baPOG_14899	1
baPOG_149	1
baPOG_1490	1
baPOG_14900	1
baPOG_14901	1
baPOG_14902	1
baPOG_14903	1
baPOG_14904	1
baPOG_14905	1
baPOG_14906	1
baPOG_14907	1
baPOG_14908	1
baPOG_14909	1
baPOG_1491	1
baPOG_14910	1
baPOG_14911	1
baPOG_14912	1
baPOG_14913	1
baPOG_14914	1
baPOG_14915	1
baPOG_14916	1
baPOG_14917	1
baPOG_14918	1
baPOG_14919	1
baPOG_1492	1
baPOG_14920	1
baPOG_14921	1
baPOG_14922	1
baPOG_14923	1
baPOG_14924	1
baPOG_14925	1
baPOG_14926	1
baPOG_14927	1
baPOG_14928	1
baPOG_14929	1
baPOG_1493	1
baPOG_14930	1
baPOG_14931	1
baPOG_14932	1
baPOG_14933	1
baPOG_14934	1
baPOG_14935	1
baPOG_14936	1
baPOG_14937	1
baPOG_14938	1
baPOG_14939	1
baPOG_1494	0.48
baPOG_14940	1
baPOG_14941	1
baPOG_14942	1
baPOG_14943	1
baPOG_14944	1
baPOG_14945	1
baPOG_14946	1
baPOG_14947	1
baPOG_14948	1
baPOG_14949	1
baPOG_1495	0.69
baPOG_14950	1
baPOG_14951	1
baPOG_14952	1
baPOG_14953	1
baPOG_14954	1
baPOG_14955	1
baPOG_14956	1
baPOG_14957	1
baPOG_14958	1
baPOG_14959	1
baPOG_1496	1
baPOG_14960	1
baPOG_14961	1
baPOG_14962	1
baPOG_14963	1
baPOG_14964	1
baPOG_14965	1
baPOG_14967	1
baPOG_14968	0.21
baPOG_14969	1
baPOG_1497	1
baPOG_14970	1
baPOG_14971	1
baPOG_14972	1
baPOG_14973	1
baPOG_14974	1
baPOG_14975	1
baPOG_14976	1
baPOG_14977	1
baPOG_14978	1
baPOG_14979	1
baPOG_1498	1
baPOG_14980	0
baPOG_14981	1
baPOG_14982	1
baPOG_14983	1
baPOG_14984	1
baPOG_14985	1
baPOG_14986	0.58
baPOG_14987	1
baPOG_14988	0.09
baPOG_14989	1
baPOG_1499	0.85
baPOG_14990	1
baPOG_14991	1
baPOG_14992	1
baPOG_14993	1
baPOG_14994	1
baPOG_14995	0.8
baPOG_14996	1
baPOG_14997	1
baPOG_14998	1
baPOG_14999	1
baPOG_15	0.18
baPOG_150	1
baPOG_1500	1
baPOG_15000	1
baPOG_15001	1
baPOG_15002	1
baPOG_15003	1
baPOG_15004	1
baPOG_15005	1
baPOG_15006	1
baPOG_15007	1
baPOG_15008	1
baPOG_15009	0.69
baPOG_1501	1
baPOG_15010	1
baPOG_15011	1
baPOG_15012	1
baPOG_15013	1
baPOG_15014	1
baPOG_15015	1
baPOG_15016	1
baPOG_15017	1
baPOG_15018	1
baPOG_15019	1
baPOG_1502	0.95
baPOG_15020	1
baPOG_15021	1
baPOG_15022	1
baPOG_15023	1
baPOG_15024	0.28
baPOG_15025	0.38
baPOG_15026	1
baPOG_15027	1
baPOG_15028	1
baPOG_15029	1
baPOG_1503	1
baPOG_15030	1
baPOG_15031	1
baPOG_15032	1
baPOG_15033	1
baPOG_15034	1
baPOG_15035	1
baPOG_15036	0
baPOG_15037	1
baPOG_15038	1
baPOG_15039	1
baPOG_1504	1
baPOG_15040	1
baPOG_15041	1
baPOG_15042	1
baPOG_15043	1
baPOG_15044	0
baPOG_15045	1
baPOG_15046	1
baPOG_15047	0.45
baPOG_15049	1
baPOG_1505	1
baPOG_15050	0
baPOG_15051	1
baPOG_15052	1
baPOG_15053	1
baPOG_15054	1
baPOG_15055	1
baPOG_15056	1
baPOG_15057	1
baPOG_15058	0
baPOG_15059	1
baPOG_1506	1
baPOG_15061	1
baPOG_15062	1
baPOG_15063	1
baPOG_15064	1
baPOG_15065	1
baPOG_15066	1
baPOG_15067	1
baPOG_15068	1
baPOG_15069	1
baPOG_1507	1
baPOG_15070	1
baPOG_15071	0
baPOG_15072	1
baPOG_15073	1
baPOG_15074	1
baPOG_15075	0.46
baPOG_15076	1
baPOG_15077	1
baPOG_15078	1
baPOG_15079	1
baPOG_1508	1
baPOG_15080	1
baPOG_15081	1
baPOG_15082	1
baPOG_15083	1
baPOG_15084	1
