#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
CCD22092.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_spindle-shaped_virus_1_complete_genome]         -          euVOG_151            -               0.13    9.5   1.6      0.15    9.2   1.6   1.1   1   0   0   1   1   1   0 -
YP_009177734.1_hypothetical_protein_[Aeropyrum_pernix_spindle-shaped_virus_1]                          -          euVOG_151            -               0.13    9.5   1.6      0.15    9.2   1.6   1.1   1   0   0   1   1   1   0 -
CAC93978.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                        -          euVOG_151            -               0.33    8.2   2.8      0.34    8.1   2.8   1.0   1   0   0   1   1   1   0 -
CAG38842.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_1_variant_XX_complete_genome]         -          euVOG_151            -               0.33    8.2   2.8      0.34    8.1   2.8   1.0   1   0   0   1   1   1   0 -
NP_666611.1_hypothetical_protein_SIRV1gp23_[Sulfolobus_islandicus_rod-shaped_virus_1]                  -          euVOG_151            -               0.33    8.2   2.8      0.34    8.1   2.8   1.0   1   0   0   1   1   1   0 -
YP_009094245.1_hypothetical_protein_[Stygiolobus_rod-shaped_virus]                                     -          euVOG_151            -               0.35    8.1   7.1      0.39    7.9   7.1   1.0   1   0   0   1   1   1   0 -
YP_009362525.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]                         -          euVOG_151            -                1.4    6.1   4.6       1.5    6.0   4.6   1.0   1   0   0   1   1   1   0 -
YP_009362637.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                         -          euVOG_151            -                1.4    6.1   4.6       1.5    6.0   4.6   1.0   1   0   0   1   1   1   0 -
YP_009362888.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                         -          euVOG_151            -                1.4    6.1   4.6       1.5    6.0   4.6   1.0   1   0   0   1   1   1   0 -
YP_009362944.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]                         -          euVOG_151            -                1.4    6.1   4.6       1.5    6.0   4.6   1.0   1   0   0   1   1   1   0 -
YP_009230229.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                                     -          euVOG_151            -                1.8    5.7   5.6       2.4    5.3   5.6   1.3   1   1   0   1   1   1   0 -
CAG25620.1_hypothetical_protein_[Pyrobaculum_spherical_virus_complete_genome] -          euVOG_1600           -                1.5    5.6  10.9       2.1    5.2  10.9   1.1   1   0   0   1   1   1   0 -
YP_015522.1_hypothetical_protein_PyrSV_gp01_[Pyrobaculum_spherical_virus]     -          euVOG_1600           -                1.5    5.6  10.9       2.1    5.2  10.9   1.1   1   0   0   1   1   1   0 -
YP_008059281.1_LAGLIDADG_endonuclease_[Halovirus_HGTV-1] -          euVOG_6550           -             0.0028   16.0   0.0    0.0039   15.5   0.0   1.2   1   0   0   1   1   1   1 -
ACB37255.1_putative_helicase_[Acidianus_filamentous_virus_9_complete_genome.]                                    -          euVOG_1343           -            7.2e-23   79.6   1.9   1.5e-22   78.6   1.9   1.5   1   0   0   1   1   1   1 -
YP_001798539.1_putative_helicase_[Acidianus_filamentous_virus_9]                                                 -          euVOG_1343           -            7.2e-23   79.6   1.9   1.5e-22   78.6   1.9   1.5   1   0   0   1   1   1   1 -
CAJ31513.1_putative_helicase_[Acidianus_filamentous_virus_3_partial_viral_genome]                                -          euVOG_1343           -            8.2e-22   76.1   4.6   1.7e-21   75.1   4.6   1.5   1   0   0   1   1   1   1 -
YP_001604365.1_putative_helicase_[Acidianus_filamentous_virus_3]                                                 -          euVOG_1343           -            8.2e-22   76.1   4.6   1.7e-21   75.1   4.6   1.5   1   0   0   1   1   1   1 -
CAJ31636.1_putative_helicase_[Acidianus_filamentous_virus_7_partial_viral_genome]                                -          euVOG_1343           -            1.8e-20   71.7   4.8   4.9e-20   70.3   4.8   1.7   1   1   0   1   1   1   1 -
YP_001604241.1_putative_helicase_[Acidianus_filamentous_virus_7]                                                 -          euVOG_1343           -            1.8e-20   71.7   4.8   4.9e-20   70.3   4.8   1.7   1   1   0   1   1   1   1 -
CAJ31696.1_putative_helicase_[Acidianus_filamentous_virus_8_partial_viral_genome]                                -          euVOG_1343           -            2.4e-20   71.3   2.9   4.9e-20   70.3   2.9   1.4   1   0   0   1   1   1   1 -
YP_001604300.1_putative_helicase_[Acidianus_filamentous_virus_8]                                                 -          euVOG_1343           -            2.4e-20   71.3   2.9   4.9e-20   70.3   2.9   1.4   1   0   0   1   1   1   1 -
CAJ31578.1_putative_helicase_[Acidianus_filamentous_virus_6_partial_viral_genome]                                -          euVOG_1343           -            8.3e-20   69.5   1.4   3.8e-19   67.4   1.4   2.0   1   1   0   1   1   1   1 -
YP_001604182.1_putative_helicase_[Acidianus_filamentous_virus_6]                                                 -          euVOG_1343           -            8.3e-20   69.5   1.4   3.8e-19   67.4   1.4   2.0   1   1   0   1   1   1   1 -
AAL27733.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]                           -          euVOG_1343           -            3.9e-18   64.0   2.7   9.5e-18   62.7   2.7   1.6   1   1   0   1   1   1   1 -
NP_445687.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus]                                          -          euVOG_1343           -            3.9e-18   64.0   2.7   9.5e-18   62.7   2.7   1.6   1   1   0   1   1   1   1 -
CAJ31499.1_putative_helicase_[Acidianus_filamentous_virus_3_partial_viral_genome]                                -          euVOG_1343           -            3.6e-05   21.3   0.2      0.02   12.3   0.1   2.3   2   0   0   2   2   2   2 -
YP_001604351.1_putative_helicase_[Acidianus_filamentous_virus_3]                                                 -          euVOG_1343           -            3.6e-05   21.3   0.2      0.02   12.3   0.1   2.3   2   0   0   2   2   2   2 -
AAL27718.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]                           -          euVOG_1343           -             0.0001   19.8   0.9    0.0076   13.6   0.2   2.3   2   0   0   2   2   2   1 -
NP_445672.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus]                                          -          euVOG_1343           -             0.0001   19.8   0.9    0.0076   13.6   0.2   2.3   2   0   0   2   2   2   1 -
CAJ31623.1_putative_helicase_[Acidianus_filamentous_virus_7_partial_viral_genome]                                -          euVOG_1343           -            0.00013   19.5   0.3     0.088   10.1   0.1   2.2   2   0   0   2   2   2   2 -
YP_001604228.1_putative_helicase_[Acidianus_filamentous_virus_7]                                                 -          euVOG_1343           -            0.00013   19.5   0.3     0.088   10.1   0.1   2.2   2   0   0   2   2   2   2 -
CAJ31683.1_putative_helicase_[Acidianus_filamentous_virus_8_partial_viral_genome]                                -          euVOG_1343           -             0.0003   18.3   0.4       0.3    8.3   0.1   2.2   2   0   0   2   2   2   2 -
YP_001604287.1_putative_helicase_[Acidianus_filamentous_virus_8]                                                 -          euVOG_1343           -             0.0003   18.3   0.4       0.3    8.3   0.1   2.2   2   0   0   2   2   2   2 -
CAJ31563.1_putative_helicase_[Acidianus_filamentous_virus_6_partial_viral_genome]                                -          euVOG_1343           -            0.00044   17.7   0.2     0.043   11.1   0.2   2.1   1   1   0   1   1   1   1 -
YP_001604167.1_putative_helicase_[Acidianus_filamentous_virus_6]                                                 -          euVOG_1343           -            0.00044   17.7   0.2     0.043   11.1   0.2   2.1   1   1   0   1   1   1   1 -
ACB37244.1_putative_Holliday_junction_branch_migration_helicase_[Acidianus_filamentous_virus_9_complete_genome.] -          euVOG_1343           -             0.0007   17.0   0.1     0.068   10.5   0.0   2.2   2   0   0   2   2   2   1 -
YP_001798528.1_putative_Holliday_junction_branch_migration_helicase_[Acidianus_filamentous_virus_9]              -          euVOG_1343           -             0.0007   17.0   0.1     0.068   10.5   0.0   2.2   2   0   0   2   2   2   1 -
YP_009408153.1_hypothetical_protein_c153_[Metallosphaera_turreted_icosahedral_virus] -          euVOG_2656           -             0.0022   15.7   2.4    0.0022   15.7   2.4   1.7   2   0   0   2   2   2   1 -
CAG25620.1_hypothetical_protein_[Pyrobaculum_spherical_virus_complete_genome] -          euVOG_1073           -               0.26    8.8   9.3      0.37    8.2   9.3   1.2   1   0   0   1   1   1   0 -
YP_015522.1_hypothetical_protein_PyrSV_gp01_[Pyrobaculum_spherical_virus]     -          euVOG_1073           -               0.26    8.8   9.3      0.37    8.2   9.3   1.2   1   0   0   1   1   1   0 -
YP_009211273.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2] -          euVOG_384            -             0.0024   15.7   0.4    0.0026   15.6   0.4   1.1   1   0   0   1   1   1   1 -
YP_008059145.1_HNH_protein_[Halovirus_HCTV-5] -          euVOG_1079           -              0.094   11.2   4.0      0.11   11.0   1.5   2.0   2   0   0   2   2   2   0 -
AGC34396.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                        -          euVOG_2998           -               0.16    9.4   9.0      0.17    9.2   9.0   1.0   1   0   0   1   1   1   0 -
YP_007378932.1_hypothetical_protein_HVTV1_26_[Halovirus_HVTV-1]                            -          euVOG_2998           -               0.16    9.4   9.0      0.17    9.2   9.0   1.0   1   0   0   1   1   1   0 -
YP_008059614.1_hypothetical_protein_DNAM5_52_[Halovirus_HCTV-1]                            -          euVOG_2998           -               0.43    7.9  14.0       0.5    7.7  14.0   1.0   1   0   0   1   1   1   0 -
ADF27766.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          euVOG_2998           -               0.69    7.2  11.1      0.77    7.1  11.1   1.0   1   0   0   1   1   1   0 -
YP_003591102.1_hypothetical_protein_STIV2_A118_[Sulfolobus_turreted_icosahedral_virus_2]   -          euVOG_2998           -               0.69    7.2  11.1      0.77    7.1  11.1   1.0   1   0   0   1   1   1   0 -
AFD02323.1_VP18_[Haloarcula_hispanica_icosahedral_virus_2_complete_genome.]                -          euVOG_2998           -               0.77    7.1  23.0       1.6    6.1  22.9   1.6   1   1   0   1   1   1   0 -
YP_005352828.1_VP18_[Haloarcula_hispanica_icosahedral_virus_2]                             -          euVOG_2998           -               0.77    7.1  23.0       1.6    6.1  22.9   1.6   1   1   0   1   1   1   0 -
AGC34421.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                        -          euVOG_2998           -                1.4    6.3  10.6       1.4    6.2  10.6   1.1   1   0   0   1   1   1   0 -
YP_007378957.1_hypothetical_protein_HVTV1_51_[Halovirus_HVTV-1]                            -          euVOG_2998           -                1.4    6.3  10.6       1.4    6.2  10.6   1.1   1   0   0   1   1   1   0 -
AAY24981.1_ORF_55_[Haloarcula_phage_SH1_complete_genome.]                                  -          euVOG_2998           -                1.4    6.2  10.9       3.2    5.1  10.9   1.6   1   0   0   1   1   1   0 -
YP_271912.1_ORF_55_[Haloarcula_hispanica_virus_SH1]                                        -          euVOG_2998           -                1.4    6.2  10.9       3.2    5.1  10.9   1.6   1   0   0   1   1   1   0 -
YP_008059096.1_hypothetical_protein_HCTV5_54_[Halovirus_HCTV-5]                            -          euVOG_2998           -                1.9    5.8  11.5       2.2    5.6  11.5   1.1   1   0   0   1   1   1   0 -
YP_008059246.1_RadA_[Halovirus_HGTV-1]                                                     -          euVOG_2998           -                4.4    4.6  16.2       4.5    4.6  16.2   1.2   1   0   0   1   1   1   0 -
YP_008058419.1_hypothetical_protein_HCTV2_57_[Halovirus_HCTV-2]                            -          euVOG_2998           -                4.7    4.5  15.6       4.8    4.5  15.6   1.1   1   0   0   1   1   1   0 -
YP_009211320.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2]                      -          euVOG_2998           -                6.1    4.1  11.8       7.9    3.7  11.8   1.2   1   0   0   1   1   1   0 -
YP_009216745.1_hypothetical_protein_[Sulfolobales_Virus_YNP2] -          euVOG_896            -             0.0026   16.7   1.7    0.0038   16.2   1.7   1.3   1   1   0   1   1   1   1 -
AAR27903.1_ORF_A247_[Sulfolobus_spindle-shaped_virus_Ragged_Hills_complete_genome.] -          euVOG_4802           -             0.0044   15.1   0.2    0.0066   14.5   0.2   1.2   1   0   0   1   1   1   1 -
NP_963931.1_ORF_A247_[Sulfolobus_virus_Ragged_Hills]                                -          euVOG_4802           -             0.0044   15.1   0.2    0.0066   14.5   0.2   1.2   1   0   0   1   1   1   1 -
CAH04221.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          euVOG_6135           -             0.0074   14.7   0.3     0.016   13.7   0.1   1.6   1   1   0   1   1   1   1 -
