#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
CAJ31639.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          baPOG_14686          -              0.021   13.9   0.1     0.029   13.4   0.1   1.3   1   1   0   1   1   1   0 -
YP_001604244.1_hypothetical_protein_AFV7_gp20_[Acidianus_filamentous_virus_7]                  -          baPOG_14686          -              0.021   13.9   0.1     0.029   13.4   0.1   1.3   1   1   0   1   1   1   0 -
YP_008059290.1_hypothetical_protein_HGTV1_114_[Halovirus_HGTV-1]                               -          baPOG_14686          -              0.047   12.8   0.1     0.061   12.4   0.1   1.3   1   1   0   1   1   1   0 -
YP_008058705.1_gpF-like_protein_[Halovirus_HHTV-1]                             -          baPOG_301            -            6.7e-13   47.6   0.2   8.4e-13   47.2   0.2   1.1   1   0   0   1   1   1   1 -
YP_008059669.1_gpF-like_protein_[Halovirus_HCTV-1]                             -          baPOG_301            -            1.6e-06   26.6   0.6     4e-06   25.3   0.7   1.6   1   1   0   1   1   1   1 -
YP_008058385.1_hypothetical_protein_HCTV2_23_[Halovirus_HCTV-2]                -          baPOG_301            -            0.00064   18.0   0.0    0.0018   16.6   0.0   1.8   1   0   0   1   1   1   1 -
YP_008059151.1_gpF-like_protein_[Halovirus_HCTV-5]                             -          baPOG_301            -             0.0015   16.8   0.0     0.003   15.8   0.0   1.5   1   0   0   1   1   1   1 -
AAM88682.1_capsid_protein_gpC_[Virus_PhiCh1_complete_genome.]                  -          baPOG_301            -              0.006   14.8   0.3     0.019   13.2   0.2   1.8   1   1   0   2   2   2   1 -
NP_665925.1_capsid_protein_gpC_[Natrialba_phage_PhiCh1]                        -          baPOG_301            -              0.006   14.8   0.3     0.019   13.2   0.2   1.8   1   1   0   2   2   2   1 -
YP_008058443.1_hypothetical_protein_HCTV2_81_[Halovirus_HCTV-2]                -          baPOG_301            -             0.0086   14.3   0.1     0.012   13.8   0.1   1.2   1   0   0   1   1   1   1 -
AGC34483.1_head_assembly_[Halovirus_HVTV-1_complete_genome.]                   -          baPOG_301            -               0.03   12.5   0.0     0.045   12.0   0.0   1.3   1   0   0   1   1   1   0 -
YP_007379019.1_head_assembly_[Halovirus_HVTV-1]                                -          baPOG_301            -               0.03   12.5   0.0     0.045   12.0   0.0   1.3   1   0   0   1   1   1   0 -
YP_009226253.1_putative_2-component_regulator_[Sulfolobus_monocaudavirus_SMV3] -          baPOG_301            -              0.039   12.2   0.5      0.12   10.5   0.3   1.9   2   0   0   2   2   2   0 -
YP_008059519.1_hypothetical_protein_HRTV4_30_[Halovirus_HRTV-4]                -          baPOG_301            -              0.045   12.0   0.1     0.095   10.9   0.1   1.5   1   1   0   1   1   1   0 -
YP_009219238.1_MoxR-like_ATPase_[Sulfolobus_monocaudavirus_SMV2]               -          baPOG_301            -              0.053   11.7   0.7      0.35    9.0   0.1   2.5   2   1   0   3   3   3   0 -
YP_009362744.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11] -          baPOG_9340           -             0.0025   16.8   0.4    0.0026   16.8   0.4   1.1   1   0   0   1   1   1   1 -
YP_008058737.1_hypothetical_protein_HHTV1_47_[Halovirus_HHTV-1]                 -          baPOG_9340           -              0.006   15.6   0.0    0.0071   15.4   0.0   1.2   1   0   0   1   1   1   1 -
YP_008058423.1_hypothetical_protein_HCTV2_61_[Halovirus_HCTV-2] -          baPOG_17598          -              0.048   12.6   0.0     0.078   11.9   0.0   1.3   1   0   0   1   1   1   0 -
YP_009211303.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2] -          baPOG_8484           -              0.055   12.3   1.1     0.063   12.1   1.1   1.1   1   0   0   1   1   1   0 -
YP_008059556.1_hypothetical_protein_HRTV4_67_[Halovirus_HRTV-4]       -          baPOG_8484           -              0.064   12.1   2.5     0.067   12.0   2.5   1.1   1   0   0   1   1   1   0 -
AGC34556.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.] -          baPOG_8016           -               0.14   10.2   2.5      0.18    9.8   2.2   1.4   1   1   1   2   2   2   0 -
YP_008083061.1_hypothetical_protein_HSTV1_11_[Halovirus_HSTV-1]     -          baPOG_8016           -               0.14   10.2   2.5      0.18    9.8   2.2   1.4   1   1   1   2   2   2   0 -
YP_008059152.1_HNH_protein_[Halovirus_HCTV-5]                   -          baPOG_946            -             0.0027   16.1   0.1      0.11   10.9   0.0   2.7   1   1   1   2   2   2   1 -
YP_008060034.1_HNH_protein_[Halovirus_HRTV-7]                   -          baPOG_946            -             0.0066   14.9   0.0      0.34    9.3   0.0   2.6   1   1   1   3   3   3   1 -
YP_008059529.1_HNH_protein_[Halovirus_HRTV-4]                   -          baPOG_946            -               0.01   14.3   0.1      0.12   10.8   0.1   2.0   1   1   1   2   2   2   0 -
YP_008058442.1_HNH_protein_[Halovirus_HCTV-2]                   -          baPOG_946            -              0.016   13.6   0.1     0.073   11.5   0.1   2.0   3   0   0   3   3   3   0 -
YP_008058490.1_hypothetical_protein_HRTV5_43_[Halovirus_HRTV-5] -          baPOG_946            -              0.063   11.7   0.0     0.071   11.5   0.0   1.0   1   0   0   1   1   1   0 -
AGC34413.1_MazG-like_protein_[Halovirus_HVTV-1_complete_genome.] -          baPOG_1657           -            4.1e-12   45.4   1.7   5.3e-12   45.1   1.7   1.2   1   0   0   1   1   1   1 -
YP_007378949.1_MazG-like_protein_[Halovirus_HVTV-1]              -          baPOG_1657           -            4.1e-12   45.4   1.7   5.3e-12   45.1   1.7   1.2   1   0   0   1   1   1   1 -
YP_008059608.1_hypothetical_protein_DNAM5_46_[Halovirus_HCTV-1]  -          baPOG_1657           -            3.4e-10   39.2   2.5   7.6e-10   38.1   2.5   1.6   1   1   0   1   1   1   1 -
YP_008059085.1_hypothetical_protein_HCTV5_43_[Halovirus_HCTV-5]  -          baPOG_1657           -            3.1e-09   36.1   1.6   3.9e-09   35.7   1.6   1.2   1   0   0   1   1   1   1 -
YP_008059299.1_hypothetical_protein_HGTV1_123_[Halovirus_HGTV-1]                -          baPOG_1884           -              0.024   13.8   0.1     0.044   13.0   0.1   1.4   1   0   0   1   1   1   0 -
AGC65558.1_hypothetical_protein_[Halovirus_PH1_complete_genome.]                -          baPOG_1884           -              0.029   13.5   0.6       0.2   10.9   0.0   2.4   3   0   0   3   3   3   0 -
YP_007761622.1_hypothetical_protein_HhPH1_gp33_[Haloarcula_hispanica_virus_PH1] -          baPOG_1884           -              0.029   13.5   0.6       0.2   10.9   0.0   2.4   3   0   0   3   3   3   0 -
YP_009362682.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8] -          baPOG_3785           -               0.02   13.7   0.0     0.023   13.5   0.0   1.1   1   0   0   1   1   1   0 -
YP_009362559.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9] -          baPOG_3785           -              0.031   13.0   0.0     0.039   12.7   0.0   1.2   1   0   0   1   1   1   0 -
CAA32988.1__[Thermoproteus_tenax_virus_1_(TTV1)_genome] -          baPOG_17234          -              0.011   14.7   1.1      0.07   12.1   0.0   2.6   3   0   0   3   3   3   0 -
AIA83223.1_DNA-directed_RNA_polymerase_phage-type_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_7816           -              0.022   13.0   0.3     0.064   11.5   0.0   1.8   2   0   0   2   2   2   0 -
CAH04219.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          baPOG_16365          -              0.087   11.7   2.7      0.14   11.1   2.7   1.3   1   0   0   1   1   1   0 -
YP_077229.1_hypothetical_protein_STSV1pORF36_[Sulfolobus_virus_STSV1]                                  -          baPOG_16365          -              0.087   11.7   2.7      0.14   11.1   2.7   1.3   1   0   0   1   1   1   0 -
AAL54998.1_hypothetical_protein_[Halorubrum_phage_HF2_complete_genome.] -          baPOG_594            -            8.3e-57  191.6  15.7   9.8e-44  148.5  12.0   2.0   1   1   1   2   2   2   2 -
NP_542578.1_hypothetical_protein_HF2p084_[Halorubrum_phage_HF2]         -          baPOG_594            -            8.3e-57  191.6  15.7   9.8e-44  148.5  12.0   2.0   1   1   1   2   2   2   2 -
AGC34299.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.]     -          baPOG_594            -            2.8e-55  186.5  16.6   9.5e-39  132.1  11.4   2.0   1   1   1   2   2   2   2 -
YP_007379109.1_hypothetical_protein_HSTV2_30_[Halovirus_HSTV-2]         -          baPOG_594            -            2.8e-55  186.5  16.6   9.5e-39  132.1  11.4   2.0   1   1   1   2   2   2   2 -
AAO61373.1_hypothetical_protein_[Halovirus_HF1_complete_genome.]        -          baPOG_594            -            2.9e-55  186.5  13.0   1.3e-42  144.8  10.3   2.0   1   1   1   2   2   2   2 -
NP_861662.1_hypothetical_protein_HalHV1gp074_[Halovirus_HF1]            -          baPOG_594            -            2.9e-55  186.5  13.0   1.3e-42  144.8  10.3   2.0   1   1   1   2   2   2   2 -
YP_008058477.1_baseplate_J-like_protein_[Halovirus_HRTV-5]              -          baPOG_594            -            4.9e-54  182.5  14.1     8e-39  132.3  11.7   2.0   1   1   1   2   2   2   2 -
YP_008058595.1_baseplate_J-like_protein_[Halovirus_HRTV-8]              -          baPOG_594            -            1.8e-53  180.6  19.1     4e-40  136.6  15.4   2.0   1   1   1   2   2   2   2 -
AAM88704.1_unknown_[Virus_PhiCh1_complete_genome.]                      -          baPOG_594            -            1.1e-52  178.1   7.6     6e-35  119.5   2.9   2.6   1   1   1   2   2   2   2 -
NP_665948.1_hypothetical_protein_PhiCh1p31_[Natrialba_phage_PhiCh1]     -          baPOG_594            -            1.1e-52  178.1   7.6     6e-35  119.5   2.9   2.6   1   1   1   2   2   2   2 -
YP_008060014.1_baseplate_J-like_protein_[Halovirus_HRTV-7]              -          baPOG_594            -            6.9e-48  162.2   7.1   2.2e-36  124.3   3.4   2.9   1   1   1   2   2   2   2 -
YP_008059234.1_baseplate_J-like_protein_[Halovirus_HGTV-1]              -          baPOG_594            -            1.3e-18   65.7  18.4   1.6e-11   42.3   3.8   4.7   4   1   1   5   5   5   4 -
AAM88705.1_unknown_[Virus_PhiCh1_complete_genome.]                      -          baPOG_594            -            4.9e-05   20.9   0.1   0.00015   19.3   0.0   1.6   1   1   1   2   2   2   1 -
NP_665949.1_hypothetical_protein_PhiCh1p32_[Natrialba_phage_PhiCh1]     -          baPOG_594            -            4.9e-05   20.9   0.1   0.00015   19.3   0.0   1.6   1   1   1   2   2   2   1 -
YP_009408166.1_hypothetical_protein_b79_[Metallosphaera_turreted_icosahedral_virus] -          baPOG_4298           -                0.1   11.6   7.9       1.3    8.1   0.8   2.3   1   1   1   2   2   2   0 -
AIA83260.1_putative_phage_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_12631          -                1.8    8.1   5.5       5.2    6.6   0.3   2.7   1   1   1   2   2   2   0 -
YP_008060358.1_tape_measure_[Halovirus_HHTV-2]                                                 -          baPOG_3921           -            8.5e-05   19.1   0.1   8.5e-05   19.1   0.1   3.1   1   1   2   4   4   4   1 -
AAY24954.1_ORF_28_[Haloarcula_phage_SH1_complete_genome.]                                      -          baPOG_3921           -             0.0021   14.5   1.8    0.0079   12.6   1.4   1.9   1   1   0   1   1   1   1 -
YP_271885.1_ORF_28_[Haloarcula_hispanica_virus_SH1]                                            -          baPOG_3921           -             0.0021   14.5   1.8    0.0079   12.6   1.4   1.9   1   1   0   1   1   1   1 -
AAL27765.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]      -          baPOG_3921           -             0.0085   12.5   1.5     0.051    9.9   1.5   2.1   1   1   0   1   1   1   1 -
NP_445719.1_hypothetical_protein_SIFV0056_[Sulfolobus_islandicus_filamentous_virus]            -          baPOG_3921           -             0.0085   12.5   1.5     0.051    9.9   1.5   2.1   1   1   0   1   1   1   1 -
YP_009230229.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                             -          baPOG_3921           -              0.022   11.1   2.5     0.022   11.1   2.5   1.1   1   0   0   1   1   1   0 -
CAK29679.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          baPOG_3921           -               0.12    8.7   6.2      0.55    6.5   0.3   2.1   1   1   1   2   2   2   0 -
YP_001604265.1_hypothetical_protein_AFV7_gp41_[Acidianus_filamentous_virus_7]                  -          baPOG_3921           -               0.12    8.7   6.2      0.55    6.5   0.3   2.1   1   1   1   2   2   2   0 -
CAH69421.1_hypothetical_protein_[Acidianus_filamentous_virus_2_partial_genome]                 -          baPOG_3921           -               0.12    8.6  11.4      0.26    7.5   0.6   2.2   1   1   0   2   2   2   0 -
YP_001496959.1_hypothetical_protein_AFV2_gp34_[Acidianus_filamentous_virus_2]                  -          baPOG_3921           -               0.12    8.6  11.4      0.26    7.5   0.6   2.2   1   1   0   2   2   2   0 -
YP_009094226.1_hypothetical_protein_[Stygiolobus_rod-shaped_virus]                             -          baPOG_3921           -                3.6    3.8   6.9       4.1    3.6   6.9   1.0   1   0   0   1   1   1   0 -
YP_008058404.1_tape_measure_[Halovirus_HCTV-2]                                                 -          baPOG_3921           -                8.6    2.5  16.3      0.67    6.2   6.1   2.4   2   1   1   3   3   3   0 -
ABV26237.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5_complete_genome.] -          baPOG_3379           -              0.022   13.6   0.1     0.022   13.6   0.1   1.0   1   0   0   1   1   1   0 -
YP_002221481.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5]              -          baPOG_3379           -              0.022   13.6   0.1     0.022   13.6   0.1   1.0   1   0   0   1   1   1   0 -
ADF27766.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          baPOG_1389           -                0.5    8.3  20.7      0.75    7.8  20.7   1.3   1   0   0   1   1   1   0 -
