#                                                                                                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
CAH04252.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]     -          arVOG_184            -            4.5e-16   57.8   0.2   2.3e-15   55.5   0.0   2.1   2   1   0   2   2   2   1 -
YP_077262.1_hypothetical_protein_STSV1pORF69_[Sulfolobus_virus_STSV1]                                      -          arVOG_184            -            4.5e-16   57.8   0.2   2.3e-15   55.5   0.0   2.1   2   1   0   2   2   2   1 -
AGG36555.1_DnaA-like_protein_[Sulfolobales_Mexican_fusellovirus_1_complete_genome.]                        -          arVOG_184            -              4e-11   41.6   0.5   1.7e-10   39.5   0.1   1.8   1   1   1   2   2   2   1 -
YP_007678010.1_DnaA-like_protein_[Sulfolobales_Mexican_fusellovirus_1]                                     -          arVOG_184            -              4e-11   41.6   0.5   1.7e-10   39.5   0.1   1.8   1   1   1   2   2   2   1 -
CAA30210.1_ORF_B-251_[Sulfolobus_virus_1_complete_genome_(provirus)]                                       -          arVOG_184            -            3.5e-10   38.5   0.5   4.6e-10   38.1   0.5   1.1   1   0   0   1   1   1   1 -
NP_039777.1_ORF_B-251_[Sulfolobus_spindle-shaped_virus_1]                                                  -          arVOG_184            -            3.5e-10   38.5   0.5   4.6e-10   38.1   0.5   1.1   1   0   0   1   1   1   1 -
YP_009230294.1_ATPase_domain_protein_[Acidianus_tailed_spindle_virus]                                      -          arVOG_184            -            1.3e-09   36.6   2.7   2.9e-07   28.9   0.4   3.0   2   1   0   2   2   2   1 -
CCD22100.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_spindle-shaped_virus_1_complete_genome]             -          arVOG_184            -            3.7e-09   35.1   0.1   1.4e-08   33.2   0.0   1.7   1   1   1   2   2   2   1 -
YP_009177742.1_hypothetical_protein_[Aeropyrum_pernix_spindle-shaped_virus_1]                              -          arVOG_184            -            3.7e-09   35.1   0.1   1.4e-08   33.2   0.0   1.7   1   1   1   2   2   2   1 -
CCD22160.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_ovoid_virus_1_complete_genome]                      -          arVOG_184            -              5e-09   34.7   0.0   6.8e-09   34.2   0.0   1.1   1   0   0   1   1   1   1 -
YP_009177670.1_hypothetical_protein_[Aeropyrum_pernix_ovoid_virus_1]                                       -          arVOG_184            -              5e-09   34.7   0.0   6.8e-09   34.2   0.0   1.1   1   0   0   1   1   1   1 -
ACZ35727.1_DnaA-like_protein_[Sulfolobus_spindle-shaped_virus_6_complete_genome.]                          -          arVOG_184            -            7.5e-09   34.1   1.3   2.4e-08   32.5   0.2   2.2   1   1   1   2   2   2   1 -
YP_003331457.1_DnaA-like_protein_[Sulfolobus_spindle-shaped_virus_6]                                       -          arVOG_184            -            7.5e-09   34.1   1.3   2.4e-08   32.5   0.2   2.2   1   1   1   2   2   2   1 -
ACZ35759.1_DnaA-like_protein_[Sulfolobus_spindle-shaped_virus_7_complete_genome.]                          -          arVOG_184            -            9.3e-09   33.8   1.0   2.4e-08   32.5   0.3   1.8   1   1   1   2   2   2   1 -
YP_003331489.1_DnaA-like_protein_[Sulfolobus_spindle-shaped_virus_7]                                       -          arVOG_184            -            9.3e-09   33.8   1.0   2.4e-08   32.5   0.3   1.8   1   1   1   2   2   2   1 -
ACZ35793.1_DnaA-like_protein_[Acidianus_spindle-shaped_virus_1_complete_genome.]                           -          arVOG_184            -            2.1e-08   32.7   2.2   3.7e-08   31.8   0.6   2.1   1   1   1   2   2   2   1 -
YP_003331412.1_DnaA-like_protein_[Acidianus_spindle-shaped_virus_1]                                        -          arVOG_184            -            2.1e-08   32.7   2.2   3.7e-08   31.8   0.6   2.1   1   1   1   2   2   2   1 -
ABV26199.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_4_complete_genome.]                       -          arVOG_184            -            2.6e-08   32.3   0.7   6.4e-08   31.1   0.7   1.8   1   1   0   1   1   1   1 -
YP_001552190.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_4]                                    -          arVOG_184            -            2.6e-08   32.3   0.7   6.4e-08   31.1   0.7   1.8   1   1   0   1   1   1   1 -
ABV26233.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5_complete_genome.]                       -          arVOG_184            -            1.6e-07   29.8   0.6   3.9e-07   28.5   0.2   1.9   1   1   1   2   2   2   1 -
YP_002221477.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5]                                    -          arVOG_184            -            1.6e-07   29.8   0.6   3.9e-07   28.5   0.2   1.9   1   1   1   2   2   2   1 -
AAQ73250.1_ORF_233_[Fusellovirus_SSV2_complete_genome.]                                                    -          arVOG_184            -            1.7e-07   29.7   0.2   3.6e-07   28.6   0.2   1.8   1   1   0   1   1   1   1 -
NP_944455.1_NTP-binding_motif_containing_protein_[Sulfolobus_spindle-shaped_virus_2]                       -          arVOG_184            -            1.7e-07   29.7   0.2   3.6e-07   28.6   0.2   1.8   1   1   0   1   1   1   1 -
AAR27903.1_ORF_A247_[Sulfolobus_spindle-shaped_virus_Ragged_Hills_complete_genome.]                        -          arVOG_184            -            0.00017   19.8   0.4   0.00033   18.9   0.4   1.5   1   1   0   1   1   1   1 -
NP_963931.1_ORF_A247_[Sulfolobus_virus_Ragged_Hills]                                                       -          arVOG_184            -            0.00017   19.8   0.4   0.00033   18.9   0.4   1.5   1   1   0   1   1   1   1 -
YP_009216743.1_hypothetical_protein_[Sulfolobales_Virus_YNP2]                                              -          arVOG_184            -              0.003   15.7   0.0    0.0042   15.2   0.0   1.2   1   0   0   1   1   1   1 -
AFU92036.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                              -          arVOG_682            -              1e-67  224.2  21.0   1.1e-67  224.0  21.0   1.0   1   0   0   1   1   1   1 -
YP_007348301.1_hypothetical_protein_STSV2_57_[Sulfolobus_virus_STSV2]                                  -          arVOG_682            -              1e-67  224.2  21.0   1.1e-67  224.0  21.0   1.0   1   0   0   1   1   1   1 -
CAH04242.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          arVOG_682            -            1.2e-67  224.0  21.3   1.3e-67  223.8  21.3   1.0   1   0   0   1   1   1   1 -
YP_077252.1_hypothetical_protein_STSV1pORF59_[Sulfolobus_virus_STSV1]                                  -          arVOG_682            -            1.2e-67  224.0  21.3   1.3e-67  223.8  21.3   1.0   1   0   0   1   1   1   1 -
CAI59869.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]                     -          arVOG_682            -                1.3    8.1  14.2       3.6    6.6  14.3   1.7   1   1   0   1   1   1   0 -
YP_319882.1_hypothetical_protein_ATV_gp51_[Acidianus_two-tailed_virus]                                 -          arVOG_682            -                1.3    8.1  14.2       3.6    6.6  14.3   1.7   1   1   0   1   1   1   0 -
AFU91995.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                              -          arVOG_465            -           9.7e-127  418.9   9.7  1.1e-126  418.7   9.7   1.0   1   0   0   1   1   1   1 -
YP_007348260.1_hypothetical_protein_STSV2_16_[Sulfolobus_virus_STSV2]                                  -          arVOG_465            -           9.7e-127  418.9   9.7  1.1e-126  418.7   9.7   1.0   1   0   0   1   1   1   1 -
CAH04202.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          arVOG_465            -           1.2e-125  415.4  10.3  1.3e-125  415.2  10.3   1.0   1   0   0   1   1   1   1 -
YP_077212.1_hypothetical_protein_STSV1pORF19_[Sulfolobus_virus_STSV1]                                  -          arVOG_465            -           1.2e-125  415.4  10.3  1.3e-125  415.2  10.3   1.0   1   0   0   1   1   1   1 -
AGC34325.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.]                                    -          arVOG_465            -            1.1e-05   24.3   1.9   2.4e-05   23.1   0.5   2.0   1   1   1   2   2   2   1 -
YP_007379135.1_hypothetical_protein_HSTV2_56_[Halovirus_HSTV-2]                                        -          arVOG_465            -            1.1e-05   24.3   1.9   2.4e-05   23.1   0.5   2.0   1   1   1   2   2   2   1 -
YP_008060039.1_hypothetical_protein_HRTV7_55_[Halovirus_HRTV-7]                                        -          arVOG_465            -            1.1e-05   24.3   1.9   2.4e-05   23.1   0.5   2.0   1   1   1   2   2   2   1 -
NP_046976.1_tail_protein_[Methanobacterium_phage_psiM2]                                                                                                                                             -          arVOG_2              -           7.2e-214  708.6   0.0  1.6e-211  700.8   0.0   2.2   1   1   0   1   1   1   1 -
CAH04207.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]                                                                                              -          arVOG_2              -           2.1e-126  420.6  19.4  2.5e-126  420.4  19.4   1.0   1   0   0   1   1   1   1 -
YP_077217.1_hypothetical_protein_STSV1pORF24_[Sulfolobus_virus_STSV1]                                                                                                                               -          arVOG_2              -           2.1e-126  420.6  19.4  2.5e-126  420.4  19.4   1.0   1   0   0   1   1   1   1 -
AFU92002.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                                                                                                                           -          arVOG_2              -           2.8e-125  416.9  10.0  3.3e-125  416.7  10.0   1.0   1   0   0   1   1   1   1 -
YP_007348267.1_hypothetical_protein_STSV2_23_[Sulfolobus_virus_STSV2]                                                                                                                               -          arVOG_2              -           2.8e-125  416.9  10.0  3.3e-125  416.7  10.0   1.0   1   0   0   1   1   1   1 -
AFU91999.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                                                                                                                           -          arVOG_2              -           6.2e-118  392.8  17.4  7.1e-118  392.6  17.4   1.0   1   0   0   1   1   1   1 -
YP_007348264.1_hypothetical_protein_STSV2_20_[Sulfolobus_virus_STSV2]                                                                                                                               -          arVOG_2              -           6.2e-118  392.8  17.4  7.1e-118  392.6  17.4   1.0   1   0   0   1   1   1   1 -
AFU92000.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                                                                                                                           -          arVOG_2              -           1.1e-112  375.6  14.1  1.2e-112  375.4  14.1   1.0   1   0   0   1   1   1   1 -
YP_007348265.1_hypothetical_protein_STSV2_21_[Sulfolobus_virus_STSV2]                                                                                                                               -          arVOG_2              -           1.1e-112  375.6  14.1  1.2e-112  375.4  14.1   1.0   1   0   0   1   1   1   1 -
AFU91998.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                                                                                                                           -          arVOG_2              -           2.6e-109  364.4   7.3  2.9e-109  364.2   7.3   1.0   1   0   0   1   1   1   1 -
YP_007348263.1_hypothetical_protein_STSV2_19_[Sulfolobus_virus_STSV2]                                                                                                                               -          arVOG_2              -           2.6e-109  364.4   7.3  2.9e-109  364.2   7.3   1.0   1   0   0   1   1   1   1 -
AFU91997.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                                                                                                                           -          arVOG_2              -           2.7e-103  344.6  13.9  3.5e-103  344.2  13.9   1.1   1   0   0   1   1   1   1 -
YP_007348262.1_hypothetical_protein_STSV2_18_[Sulfolobus_virus_STSV2]                                                                                                                               -          arVOG_2              -           2.7e-103  344.6  13.9  3.5e-103  344.2  13.9   1.1   1   0   0   1   1   1   1 -
CAH04205.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]                                                                                              -          arVOG_2              -           2.3e-101  338.2   9.2  3.3e-101  337.7   9.2   1.2   1   0   0   1   1   1   1 -
YP_077215.1_hypothetical_protein_STSV1pORF22_[Sulfolobus_virus_STSV1]                                                                                                                               -          arVOG_2              -           2.3e-101  338.2   9.2  3.3e-101  337.7   9.2   1.2   1   0   0   1   1   1   1 -
CAH04204.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]                                                                                              -          arVOG_2              -            1.4e-97  325.8   6.0   1.6e-97  325.6   6.0   1.0   1   0   0   1   1   1   1 -
YP_077214.1_hypothetical_protein_STSV1pORF21_[Sulfolobus_virus_STSV1]                                                                                                                               -          arVOG_2              -            1.4e-97  325.8   6.0   1.6e-97  325.6   6.0   1.0   1   0   0   1   1   1   1 -
CAH04206.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]                                                                                              -          arVOG_2              -            1.5e-86  289.5   5.9   1.6e-86  289.3   5.9   1.0   1   0   0   1   1   1   1 -
YP_077216.1_hypothetical_protein_STSV1pORF23_[Sulfolobus_virus_STSV1]                                                                                                                               -          arVOG_2              -            1.5e-86  289.5   5.9   1.6e-86  289.3   5.9   1.0   1   0   0   1   1   1   1 -
AAG39969.1_putative_tail_protein_[Methanothermobacter_wolfeii_prophage_psiM100_complete_genome;_flanked_by_Methanothermobacter_wolfeii_MTW1216_(mtw1216)_and_MTW1215_(mtw1215)_genes_complete_cds.] -          arVOG_2              -            6.9e-72  241.2   0.0   1.6e-70  236.7   0.0   3.6   1   1   0   1   1   1   1 -
NP_071830.1_putative_tail_protein_[Methanothermobacter_phage_psiM100]                                                                                                                               -          arVOG_2              -            6.9e-72  241.2   0.0   1.6e-70  236.7   0.0   3.6   1   1   0   1   1   1   1 -
